DAAA-NW|37.448,1.5 36.25,-1.5 35.833,-2.1 35.033,-2.217 34.75,-1.783 34.617,-1.867 34.483,-1.717 34.4,-1.8 34.1,-1.683 33.683,-1.75 33.6,-1.633 33.267,-1.7 33.05,-1.5 33.0,-1.5 32.967,-1.583 32.717,-1.4 32.517,-1.033 32.4,-1.217 32.3,-1.267 32.217,-1.267 32.15,-1.217 32.117,-1.25 32.2,-2.317 32.133,-2.833 32.083,-2.933 32.0,-2.967 31.833,-2.667 31.833,1.5 37.448,1.5
DAAA-SC|35.667,5.0 28.5,5.0 28.5,1.5 35.667,1.5 35.667,5.0
DAAA-SE|34.8,8.271 34.733,8.283 34.7,8.233 34.633,8.233 34.417,7.833 34.217,7.783 34.217,7.633 34.05,7.517 33.8,7.517 33.6,7.6 33.433,7.733 33.25,7.733 33.15,7.8 33.15,7.9 33.083,8.117 32.817,8.333 32.817,8.3 32.1,9.067 30.233,9.583 30.167,9.417 30.067,9.417 29.917,9.55 29.417,9.8 28.967,9.933 28.332,9.865 27.869,9.967 27.267,9.8 26.852,9.934 26.535,9.934 26.369,9.534 26.183,9.383 26.0,9.524 26.0,5.0 34.8,5.0 34.8,8.271
DAAA-SS|28.5,5.0 26.0,5.0 26.0,9.524 25.335,10.034 24.883,10.033 24.783,10.2 24.617,10.233 24.483,10.483 24.569,10.684 24.469,11.001 24.185,11.434 24.252,11.601 23.524,11.983 20.8,7.367 19.438,5.817 18.95,3.333 19.15,3.117 19.367,3.25 19.833,3.217 19.967,3.0 28.5,3.0 28.5,5.0
DAAA-SW|28.5,3.0 19.924,3.0 19.967,2.9 20.042,2.458 20.3,2.2 20.233,2.117 20.242,1.95 20.383,1.683 20.567,1.65 20.75,1.183 21.119,1.167 21.837,-0.0 21.911,-0.013 27.333,-8.667 28.667,-8.667 31.833,-2.667 31.833,1.5 28.5,1.5 28.5,3.0
DAAA-W|37.448,1.5 28.5,1.5 28.5,3.0 19.924,3.0 19.967,2.9 20.042,2.458 20.3,2.2 20.233,2.117 20.242,1.95 20.383,1.683 20.567,1.65 20.75,1.183 21.119,1.167 21.837,0.0 21.911,-0.013 27.333,-8.667 28.667,-8.667 31.833,-2.667 32.0,-2.967 32.083,-2.933 32.133,-2.833 32.2,-2.317 32.117,-1.25 32.15,-1.217 32.217,-1.267 32.3,-1.267 32.4,-1.217 32.517,-1.033 32.717,-1.4 32.967,-1.583 33.0,-1.5 33.05,-1.5 33.267,-1.7 33.6,-1.633 33.683,-1.75 34.1,-1.683 34.4,-1.8 34.483,-1.717 34.617,-1.867 34.75,-1.783 35.033,-2.217 35.833,-2.1 36.25,-1.5 37.448,1.5
DGAC|3.0,6.583 3.0,2.627 2.755,1.192 3.0,1.192 3.0,-3.0 4.683,-3.0 5.117,-3.117 5.117,-2.75 5.6,-2.767 5.7,-3.017 6.083,-3.083 6.683,-3.25 7.233,-2.95 7.617,-2.917 7.95,-2.783 8.2,-2.5 8.783,-2.583 9.0,-2.65 9.033,-2.767 9.5,-2.7 9.891,-2.77 9.964,-2.752 10.058,-2.796 10.186,-2.803 10.26,-2.752 10.321,-2.845 10.375,-2.83 10.417,-2.768 10.445,-2.842 10.624,-2.933 10.701,-2.907 11.0,-3.0 11.0,3.758 10.846,3.751 10.649,3.857 10.406,3.785 10.469,3.664 10.277,3.581 10.164,3.676 9.871,3.547 9.843,3.372 9.774,3.322 9.67,3.347 9.664,3.281 9.446,3.131 9.312,3.154 9.095,3.085 9.066,2.78 8.757,2.733 8.562,2.758 8.317,2.683 8.209,2.749 7.875,2.683 7.792,2.724 7.57,2.727 7.485,2.798 7.421,2.798 7.418,2.747 7.042,2.783 7.017,2.749 6.85,2.733 6.683,2.775 6.425,2.708 5.701,2.749 3.0,6.583
DGAO|3.0,6.583 -5.867,6.583 -9.533,-3.0 3.0,-3.0 3.0,1.192 2.755,1.192 3.0,2.627 3.0,6.583
DIII|9.867,-2.75 9.5,-2.7 9.033,-2.767 9.0,-2.65 8.783,-2.583 8.2,-2.5 7.95,-2.783 7.617,-2.917 7.233,-2.95 6.683,-3.25 6.083,-3.083 5.7,-3.017 5.6,-2.767 5.117,-2.75 5.117,-3.117 4.683,-3.0 -1.849,-2.999 0.001,-7.333 6.25,-7.45 7.5,-8.416 10.167,-8.0 9.867,-2.75
DNKK|5.701,2.749 6.425,2.708 6.683,2.775 6.85,2.733 7.017,2.749 7.042,2.783 7.418,2.747 7.421,2.798 7.485,2.798 7.57,2.727 7.792,2.724 7.875,2.683 8.209,2.749 8.317,2.683 8.562,2.758 8.757,2.733 9.066,2.78 9.095,3.085 9.312,3.154 9.446,3.131 9.664,3.281 9.67,3.347 9.774,3.322 9.843,3.372 9.871,3.547 10.164,3.676 10.277,3.581 10.469,3.664 10.406,3.785 10.649,3.857 10.846,3.751 10.92,3.773 11.0,3.758 11.032,3.716 11.126,3.727 11.283,3.499 11.617,3.564 11.757,3.65 12.517,3.641 12.765,3.937 13.032,4.12 13.425,4.131 13.704,4.455 13.794,5.304 13.885,5.499 13.654,6.184 13.676,6.25 13.6,6.45 12.987,6.926 13.145,7.487 13.336,7.804 13.294,8.113 13.083,8.393 13.033,8.57 12.883,8.808 12.808,9.658 13.167,9.999 13.268,10.207 13.282,10.465 13.342,10.633 13.383,11.027 13.354,11.5 13.223,11.93 13.086,12.111 13.117,12.191 13.065,12.477 13.272,12.589 13.302,12.717 13.487,12.894 13.55,13.054 13.513,13.184 13.717,13.349 13.717,13.633 13.083,14.083 12.51,14.189 12.37,14.183 12.357,14.475 12.172,14.654 11.788,14.62 11.72,14.554 11.631,14.645 11.525,14.633 11.258,14.111 11.305,13.976 11.02,13.799 10.979,13.726 10.663,13.563 10.417,13.499 10.222,13.492 10.045,13.277 9.847,13.235 9.821,13.285 9.547,13.223 9.492,13.022 9.376,12.848 9.347,12.903 9.033,12.877 8.905,12.793 8.768,12.803 8.749,12.722 8.662,12.69 8.596,12.585 8.625,12.479 8.492,12.417 8.43,12.239 8.165,12.249 8.097,12.208 7.933,12.192 7.846,12.101 7.673,12.021 7.542,12.033 7.3,11.808 7.075,11.846 7.062,11.72 6.875,11.561 6.825,11.6 6.664,11.556 6.5,11.35 6.542,11.272 6.522,11.24 6.583,11.149 6.539,11.133 6.548,11.099 6.683,11.1 6.718,11.069 6.686,11.0 6.708,10.918 6.771,10.912 6.85,10.821 6.933,10.847 6.957,10.768 7.081,10.601 7.166,10.573 6.95,10.547 6.902,10.491 6.894,10.216 6.942,10.175 7.038,10.162 6.774,9.874 6.8,9.782 6.517,9.706 6.532,9.599 6.438,9.532 6.45,9.466 6.317,9.432 6.356,9.349 6.184,9.266 6.153,9.187 5.82,8.838 5.778,8.875 5.706,8.817 5.586,8.903 5.453,8.841 5.192,8.822 4.909,8.624 4.867,8.603 4.833,8.633 4.812,8.549 4.7,8.539 3.0,6.583 5.701,2.749
DNKK-W|8.208,7.84 8.182,8.048 8.217,8.221 8.302,8.377 8.499,8.532 8.978,8.645 9.174,8.653 9.422,8.558 9.635,8.359 9.754,8.134 9.848,7.46 9.848,7.676 9.924,7.953 10.137,8.134 10.427,8.152 10.707,8.091 10.885,7.979 11.047,7.78 11.098,7.339 11.182,7.278 11.369,7.235 11.818,7.287 12.046,7.46 12.295,7.747 12.336,7.626 12.477,7.443 12.647,7.318 12.844,7.273 13.099,7.323 12.987,6.926 13.6,6.451 13.677,6.25 13.654,6.185 13.885,5.499 13.794,5.305 13.704,4.455 13.425,4.131 13.032,4.12 12.765,3.938 12.517,3.641 11.757,3.65 11.616,3.563 11.283,3.499 11.126,3.727 8.905,6.01 8.208,7.84
DNMM|9.066,2.78 8.758,2.733 8.562,2.758 8.317,2.683 8.208,2.75 7.875,2.682 7.792,2.724 7.57,2.727 7.485,2.798 7.421,2.798 7.418,2.747 7.042,2.783 7.017,2.749 6.85,2.733 6.683,2.775 6.426,2.707 5.695,2.75 3.0,6.582 4.7,8.539 4.811,8.549 4.833,8.633 4.867,8.603 4.909,8.624 5.192,8.822 5.453,8.841 5.586,8.903 5.706,8.817 5.778,8.875 5.82,8.838 6.152,9.186 6.184,9.267 6.356,9.349 6.317,9.432 6.45,9.466 6.438,9.532 6.532,9.599 6.517,9.706 6.8,9.782 7.792,8.902 8.908,6.013 11.121,3.727 11.032,3.716 11.0,3.758 10.92,3.773 10.846,3.751 10.649,3.857 10.406,3.785 10.469,3.664 10.276,3.581 10.164,3.676 9.871,3.547 9.843,3.372 9.775,3.322 9.671,3.347 9.663,3.281 9.446,3.131 9.312,3.154 9.095,3.085 9.066,2.78
DRRR|9.867,-2.75 10.033,-5.616 11.5,-5.25 12.0,-4.8 12.866,-4.283 14.516,-4.066 16.349,-3.6 24.165,-3.583 21.911,-0.013 21.837,0.0 21.119,1.167 20.75,1.183 20.567,1.65 20.383,1.683 20.242,1.95 20.233,2.117 20.3,2.2 20.042,2.458 19.967,2.9 19.833,3.217 19.367,3.25 19.15,3.117 18.95,3.333 19.438,5.817 20.8,7.367 23.254,11.5 13.354,11.5 13.383,11.027 13.342,10.633 13.282,10.465 13.268,10.207 13.167,9.999 12.808,9.658 12.883,8.808 13.033,8.57 13.083,8.393 13.294,8.113 13.336,7.804 13.145,7.487 12.987,6.926 13.6,6.45 13.676,6.25 13.654,6.184 13.885,5.499 13.794,5.304 13.704,4.455 13.425,4.131 13.032,4.12 12.765,3.937 12.517,3.641 11.757,3.65 11.617,3.564 11.283,3.499 11.126,3.727 11.032,3.716 11.0,3.758 11.0,-3.0 10.701,-2.907 10.624,-2.933 10.445,-2.842 10.417,-2.768 10.375,-2.83 10.321,-2.845 10.26,-2.752 10.186,-2.803 9.867,-2.75
DTTC|39.0,8.0 37.5,11.5 32.367,11.5 32.133,10.9 32.0,10.833 31.95,10.683 31.732,10.566 31.7,10.333 31.483,10.15 31.083,10.3 30.9,10.317 30.715,10.249 30.332,9.899 30.233,9.583 32.1,9.067 32.817,8.3 32.817,8.333 33.083,8.117 33.15,7.9 33.15,7.8 33.25,7.733 33.433,7.733 33.6,7.6 33.8,7.517 34.05,7.517 34.217,7.633 34.217,7.783 34.417,7.833 34.633,8.233 34.7,8.233 34.733,8.283 34.917,8.25 35.217,8.417 35.267,8.3 35.383,8.3 35.483,8.35 35.667,8.317 35.733,8.25 36.167,8.3 36.417,8.367 36.45,8.133 36.5,8.133 36.683,8.467 36.75,8.417 36.817,8.617 36.917,8.617 36.933,8.65 39.0,8.0
DTTC-N|35.78,11.5 35.434,8.325 35.483,8.35 35.667,8.317 35.733,8.25 36.167,8.3 36.417,8.367 36.45,8.133 36.5,8.133 36.683,8.467 36.75,8.417 36.817,8.617 36.917,8.617 36.933,8.65 39,8 37.5,11.5 35.78,11.5
DTTC-NU|35.78,11.5 35.434,8.325 35.483,8.35 35.667,8.317 35.733,8.25 36.167,8.3 36.417,8.367 36.45,8.133 36.5,8.133 36.683,8.467 36.75,8.417 36.817,8.617 36.917,8.617 36.933,8.65 39,8 37.5,11.5 35.78,11.5
DTTC-S|35.78,11.5 35.434,8.325 35.267,8.3 35.217,8.417 34.917,8.25 34.733,8.283 34.7,8.233 34.633,8.233 34.417,7.833 34.217,7.783 34.217,7.633 34.05,7.517 33.8,7.517 33.6,7.6 33.433,7.733 33.25,7.733 33.15,7.8 33.15,7.9 33.083,8.117 32.817,8.333 32.817,8.3 32.1,9.067 30.233,9.583 30.332,9.899 30.715,10.249 30.9,10.317 31.083,10.3 31.483,10.15 31.7,10.333 31.732,10.566 31.95,10.683 32.0,10.833 32.133,10.9 32.367,11.5 35.78,11.5
EBBU|51.083,2.55 51.117,2.0 51.5,2.0 51.456,2.5 51.637,2.5 51.271,4.12 51.354,4.242 51.373,4.216 51.358,4.411 51.374,4.43 51.45,4.394 51.474,4.464 51.479,4.544 51.424,4.542 51.424,4.645 51.506,4.776 51.501,4.815 51.483,4.841 51.425,4.824 51.417,4.766 51.4,4.932 51.487,5.039 51.432,5.104 51.395,5.071 51.317,5.134 51.308,5.242 51.263,5.24 51.298,5.519 51.226,5.564 51.146,5.851 50.961,5.722 50.95,5.758 50.87,5.646 50.826,5.651 50.806,5.7 50.756,5.686 50.781,5.775 50.754,5.813 50.754,6.021 50.722,6.05 50.718,6.119 50.627,6.193 50.623,6.277 50.55,6.2 50.483,6.25 50.467,6.35 50.433,6.383 50.333,6.408 50.317,6.3 50.15,6.15 50.05,6.133 49.85,6.333 49.817,6.517 49.75,6.5 49.6,6.383 49.467,6.35 49.45,6.0 49.55,5.917 49.5,5.483 49.608,5.4 49.617,5.317 49.667,5.3 49.692,5.175 49.758,5.067 49.783,4.85 49.917,4.858 49.95,4.8 50.14,4.896 50.156,4.878 50.168,4.825 50.138,4.764 50.098,4.715 50.0,4.683 49.933,4.483 49.95,4.183 50.017,4.125 50.1,4.2 50.15,4.117 50.25,4.167 50.35,4.017 50.317,3.9 50.333,3.792 50.292,3.683 50.483,3.617 50.483,3.383 50.517,3.283 50.683,3.233 50.783,3.117 50.7,2.9 50.717,2.783 50.8,2.717 50.8,2.617 51.083,2.55
EDGG|52.215,6.98 52.119,6.853 52.119,6.761 52.075,6.737 52.07,6.695 52.039,6.688 51.992,6.828 51.897,6.723 51.917,6.683 51.854,6.472 51.873,6.391 51.828,6.404 51.904,6.151 51.893,6.104 51.841,6.167 51.865,6.064 51.837,5.963 51.766,5.991 51.738,5.955 51.717,6.045 51.676,6.031 51.652,6.116 51.606,6.091 51.514,6.211 51.36,6.226 51.242,6.072 51.171,6.084 51.194,6.165 51.173,6.141 51.159,6.174 51.039,5.957 51.067,5.913 51.052,5.863 50.977,5.895 50.985,6.024 50.937,6.02 50.919,6.091 50.848,6.073 50.845,6.018 50.816,6.025 50.798,5.976 50.722,6.05 50.718,6.119 50.627,6.193 50.623,6.277 50.55,6.2 50.483,6.25 50.467,6.35 50.433,6.383 50.333,6.408 50.317,6.3 50.15,6.15 50.05,6.133 49.85,6.333 49.817,6.517 49.75,6.5 49.6,6.383 49.467,6.35 49.417,6.517 49.15,6.733 49.15,6.85 49.217,6.85 49.2,6.9 49.233,7.0 49.117,7.05 49.15,7.117 49.117,7.217 49.167,7.467 49.117,7.517 49.05,7.683 49.067,7.817 48.967,8.217 48.817,8.083 48.767,7.967 48.667,7.9 48.6,7.8 48.506,7.798 48.367,7.733 48.328,7.746 48.083,7.57 48.1,7.967 48.17,8.321 48.167,9.55 48.528,9.55 48.811,9.776 49.111,10.479 49.442,10.967 50.227,10.289 50.5,10.522 50.657,10.703 51.333,10.493 51.333,8.907 51.884,8.865 51.894,8.577 52.292,8.517 52.326,8.4 52.215,6.98
EDGG-A|51.333,8.907 51.333,10.493 50.657,10.703 50.5,10.522 50.251,10.309 50.292,10.181 50.286,9.622 50.245,9.44 50.263,9.187 50.182,9.045 50.117,8.5 50.117,8.002 50.195,7.685 50.55,7.441 50.6,7.58 51.032,7.107 51.109,7.271 51.132,7.829 51.624,7.479 51.942,6.797 51.992,6.828 52.039,6.688 52.07,6.695 52.075,6.737 52.119,6.761 52.119,6.853 52.228,6.998 52.238,7.064 52.326,8.4 52.292,8.517 51.894,8.577 51.884,8.865 51.333,8.907
EDGG-BAD|48.949,10.097 49.272,9.453 49.242,9.046 49.931,9.132 50.182,9.045 50.166,8.828 50.133,8.783 50.117,8.341 49.67,8.449 49.004,8.348 48.967,8.217 48.817,8.083 48.767,7.967 48.667,7.9 48.6,7.8 48.506,7.798 48.367,7.733 48.328,7.746 48.083,7.57 48.1,7.967 48.17,8.321 48.167,9.55 48.528,9.55 48.811,9.776 48.949,10.097
EDGG-C|51.333,8.907 51.333,10.493 50.657,10.703 50.5,10.522 50.251,10.309 50.292,10.181 50.286,9.622 50.245,9.44 50.263,9.187 50.182,9.045 50.166,8.828 50.133,8.783 50.117,8.341 49.67,8.449 49.076,8.374 49.004,8.348 48.968,8.292 49.067,7.817 49.05,7.683 49.117,7.517 49.167,7.467 49.117,7.217 49.15,7.117 49.117,7.05 49.233,7.0 49.2,6.9 49.217,6.85 49.15,6.85 49.15,6.733 49.417,6.517 49.467,6.35 49.6,6.383 49.75,6.5 49.817,6.517 49.85,6.333 50.05,6.133 50.15,6.15 50.317,6.3 50.333,6.408 50.415,6.388 50.513,6.836 50.516,7.466 50.55,7.441 50.6,7.58 51.032,7.107 51.109,7.271 51.132,7.829 50.913,8.069 50.93,8.463 51.017,8.596 51.333,8.907
EDGG-CS|48.967,8.217 48.817,8.083 48.767,7.967 48.667,7.9 48.6,7.8 48.506,7.798 48.367,7.733 48.328,7.746 48.083,7.57 48.1,7.967 48.17,8.321 48.167,9.55 48.528,9.55 48.811,9.776 49.111,10.479 49.442,10.967 50.227,10.289 50.5,10.522 50.657,10.703 51.333,10.493 51.333,8.907 51.017,8.596 50.93,8.463 50.913,8.069 51.132,7.829 51.109,7.271 51.032,7.107 50.6,7.58 50.55,7.441 50.516,7.466 50.513,6.836 50.415,6.388 50.333,6.408 50.317,6.3 50.15,6.15 50.05,6.133 49.85,6.333 49.817,6.517 49.75,6.5 49.6,6.383 49.467,6.35 49.417,6.517 49.15,6.733 49.15,6.85 49.217,6.85 49.2,6.9 49.233,7.0 49.117,7.05 49.15,7.117 49.117,7.217 49.167,7.467 49.117,7.517 49.05,7.683 49.067,7.817 48.967,8.217
EDGG-DKB|50.227,10.289 49.442,10.967 49.111,10.479 48.949,10.097 49.272,9.453 49.242,9.046 49.931,9.132 50.182,9.045 50.263,9.187 50.245,9.44 50.292,9.761 50.292,10.181 50.251,10.309 50.227,10.289
EDGG-GIN|51.333,8.907 51.333,10.493 50.657,10.703 50.5,10.522 50.251,10.309 50.292,10.181 50.286,9.622 50.245,9.44 50.263,9.187 50.182,9.045 50.117,8.5 50.117,8.002 50.195,7.685 50.55,7.441 50.6,7.58 51.032,7.107 51.109,7.271 51.132,7.829 50.913,8.069 50.93,8.463 51.017,8.596 51.333,8.907
EDGG-KL|51.132,7.829 51.109,7.271 51.032,7.107 50.6,7.58 50.55,7.441 50.516,7.466 50.513,6.836 50.415,6.388 50.467,6.35 50.483,6.25 50.55,6.2 50.623,6.277 50.627,6.193 50.718,6.119 50.722,6.05 50.798,5.976 50.816,6.025 50.845,6.018 50.848,6.073 50.919,6.091 50.937,6.02 50.985,6.024 50.977,5.895 51.052,5.863 51.067,5.913 51.039,5.957 51.159,6.174 51.173,6.141 51.194,6.165 51.171,6.084 51.242,6.072 51.36,6.226 51.514,6.211 51.606,6.091 51.652,6.116 51.676,6.031 51.717,6.045 51.738,5.955 51.766,5.991 51.837,5.963 51.865,6.064 51.841,6.167 51.893,6.104 51.904,6.151 51.828,6.404 51.873,6.391 51.854,6.472 51.917,6.683 51.897,6.723 51.942,6.797 51.624,7.479 51.132,7.829
EDGG-N|50.433,6.383 50.467,6.35 50.483,6.25 50.55,6.2 50.623,6.277 50.627,6.193 50.718,6.119 50.722,6.05 50.798,5.976 50.816,6.025 50.845,6.018 50.848,6.073 50.919,6.091 50.937,6.02 50.985,6.024 50.977,5.895 51.052,5.863 51.067,5.913 51.039,5.957 51.159,6.174 51.173,6.141 51.194,6.165 51.171,6.084 51.242,6.072 51.36,6.226 51.514,6.211 51.606,6.091 51.652,6.116 51.676,6.031 51.717,6.045 51.738,5.955 51.766,5.991 51.837,5.963 51.865,6.064 51.841,6.167 51.893,6.104 51.904,6.151 51.828,6.404 51.873,6.391 51.854,6.472 51.917,6.683 51.897,6.723 51.992,6.828 52.039,6.688 52.07,6.695 52.075,6.737 52.119,6.761 52.119,6.853 52.228,6.998 52.326,8.4 52.292,8.517 51.894,8.577 51.884,8.865 51.333,8.907 51.017,8.596 50.93,8.463 50.913,8.069 51.132,7.829 51.109,7.271 51.032,7.107 50.6,7.58 50.55,7.441 50.516,7.466 50.513,6.836 50.433,6.383
EDGG-PAH|51.017,8.596 50.93,8.463 50.913,8.069 51.132,7.829 51.624,7.479 51.942,6.797 51.992,6.828 52.039,6.688 52.07,6.695 52.075,6.737 52.119,6.761 52.119,6.853 52.228,6.998 52.238,7.064 52.326,8.4 52.292,8.517 51.894,8.577 51.884,8.865 51.333,8.907 51.017,8.596
EDGG-RUD|48.967,8.217 49.067,7.817 49.05,7.683 49.117,7.517 49.167,7.467 49.117,7.217 49.15,7.117 49.117,7.05 49.233,7.0 49.2,6.9 49.217,6.85 49.15,6.85 49.15,6.733 49.417,6.517 49.467,6.35 49.6,6.383 49.75,6.5 49.817,6.517 49.85,6.333 50.05,6.133 50.15,6.15 50.317,6.3 50.333,6.408 50.415,6.388 50.513,6.836 50.516,7.466 50.195,7.685 50.117,8.002 50.117,8.341 49.67,8.449 49.076,8.374 49.004,8.348 48.967,8.217
EDGG-S|50.182,9.045 50.166,8.828 50.133,8.783 50.117,8.341 49.67,8.449 49.004,8.348 48.967,8.217 48.817,8.083 48.767,7.967 48.667,7.9 48.6,7.8 48.506,7.798 48.367,7.733 48.328,7.746 48.083,7.57 48.1,7.967 48.17,8.321 48.167,9.55 48.528,9.55 48.811,9.776 49.111,10.479 49.442,10.967 50.227,10.289 50.251,10.309 50.292,10.181 50.286,9.622 50.245,9.44 50.263,9.187 50.182,9.045
EDMM|51.017,15.0 51.3,15.033 51.483,14.933 51.5,14.833 51.567,14.75 51.633,14.767 51.508,13.75 51.508,13.1 51.625,12.64 51.876,12.202 51.907,12.0 51.841,11.208 51.567,10.7 51.334,10.387 51.333,10.493 50.657,10.703 50.5,10.522 50.227,10.289 49.442,10.967 49.111,10.479 48.811,9.776 48.528,9.55 47.8,9.55 47.534,9.733 47.323,10.287 47.55,10.553 47.392,11.138 47.571,11.476 47.7,12.81 47.94,12.66 48.03,12.54 48.15,12.71 48.24,12.68 48.29,13.18 48.8,13.76 49.7,12.52 49.78,12.45 50.18,12.33 50.3,12.36 51.01,14.77 51.017,15.0
EDMM-GER|50.657,10.703 51.333,10.493 51.334,10.387 51.567,10.7 51.841,11.208 51.907,12.0 51.876,12.202 51.625,12.64 51.508,13.1 51.508,13.75 51.633,14.767 51.567,14.75 51.5,14.833 51.483,14.933 51.3,15.033 51.017,15.0 51.01,14.77 50.42,12.768 50.704,12.117 50.657,10.703
EDMM-HOF|50.227,10.289 50.5,10.522 50.657,10.703 51.333,10.493 51.334,10.387 51.567,10.7 51.841,11.208 51.907,12.0 51.876,12.202 51.625,12.64 51.508,13.1 51.508,13.75 51.633,14.767 51.567,14.75 51.5,14.833 51.483,14.933 51.3,15.033 51.017,15.0 51.01,14.77 50.3,12.36 50.18,12.33 49.78,12.45 49.7,12.52 49.448,11.757 49.442,10.967 50.227,10.289
EDMM-RDG|49.7,12.52 49.78,12.45 50.18,12.33 50.3,12.36 50.42,12.768 50.704,12.117 50.657,10.703 50.5,10.522 50.227,10.289 49.442,10.967 49.111,10.479 48.811,9.776 48.528,9.55 47.8,9.55 47.534,9.733 47.323,10.287 47.55,10.553 47.392,11.138 47.571,11.476 47.7,12.81 47.94,12.66 48.03,12.54 48.15,12.71 48.24,12.68 48.29,13.18 48.8,13.76 49.7,12.52
EDMM-ZUG|49.7,12.52 49.448,11.757 49.442,10.967 49.111,10.479 48.811,9.776 48.528,9.55 47.8,9.55 47.534,9.733 47.323,10.287 47.55,10.553 47.392,11.138 47.571,11.476 47.7,12.81 47.94,12.66 48.03,12.54 48.15,12.71 48.24,12.68 48.29,13.18 48.8,13.76 49.7,12.52
EDWW|55.0,6.5 55.0,8.0 55.069,8.392 54.917,8.6 54.765,10.054 54.658,10.5 54.644,11.0 54.5,11.5 54.446,11.833 54.45,12.0 54.917,12.85 54.917,13.761 54.667,14.325 54.127,14.255 54.126,14.201 53.617,14.3 53.55,14.383 53.25,14.433 53.05,14.333 52.967,14.167 52.85,14.15 52.75,14.383 52.583,14.6 52.433,14.567 52.3,14.583 52.25,14.7 52.15,14.683 52.083,14.75 51.933,14.717 51.833,14.617 51.633,14.767 51.508,13.75 51.508,13.1 51.625,12.64 51.876,12.202 51.907,12.0 51.841,11.208 51.567,10.7 51.334,10.387 51.333,8.907 51.884,8.865 51.894,8.577 52.292,8.517 52.326,8.4 52.238,7.064 52.29,7.026 52.382,7.069 52.469,6.989 52.436,6.946 52.486,6.697 52.553,6.681 52.562,6.768 52.628,6.71 52.647,6.751 52.644,7.056 52.85,7.087 53.006,7.214 53.138,7.179 53.208,7.218 53.299,7.192 53.315,7.025 53.493,6.82 53.558,6.603 53.667,6.5 55.0,6.5
EDWW-ALR|55.0,6.5 55.0,8.0 55.069,8.392 54.917,8.6 54.765,10.054 54.658,10.5 54.644,11.0 54.464,11.667 54.45,12.0 54.14,11.26 53.581,11.158 53.348,11.416 52.998,11.135 53.05,10.267 53.092,10.1 52.913,9.794 52.71,9.74 52.683,9.086 52.737,8.571 52.644,7.056 52.85,7.087 53.006,7.214 53.138,7.179 53.208,7.218 53.299,7.192 53.315,7.025 53.493,6.82 53.558,6.603 53.667,6.5 55.0,6.5
EDWW-BOR|52.73,11.095 52.998,11.135 53.348,11.416 53.581,11.158 53.54,11.518 53.208,12.507 53.316,13.878 53.583,14.333 53.55,14.383 53.25,14.433 53.05,14.333 52.967,14.167 52.85,14.15 52.75,14.383 52.583,14.6 52.433,14.567 52.3,14.583 52.25,14.7 52.15,14.683 52.083,14.75 51.933,14.717 51.833,14.617 51.633,14.767 51.508,13.75 51.508,13.1 51.625,12.64 51.876,12.202 51.907,12.0 51.841,11.208 52.38,11.07 52.73,11.095
EDWW-EMS|52.644,7.056 52.737,8.571 52.683,9.086 52.71,9.74 52.913,9.794 53.092,10.1 53.05,10.267 52.998,11.135 52.38,11.07 51.841,11.208 51.567,10.7 51.334,10.387 51.333,8.907 51.884,8.865 51.894,8.577 52.292,8.517 52.326,8.4 52.238,7.064 52.29,7.026 52.382,7.069 52.469,6.989 52.436,6.946 52.46,6.772 52.486,6.697 52.553,6.681 52.562,6.768 52.628,6.71 52.647,6.751 52.644,7.056
EDWW-FLG|52.583,14.6 52.433,14.567 52.3,14.583 52.25,14.7 52.15,14.683 52.083,14.75 51.933,14.717 51.833,14.617 51.633,14.767 51.508,13.75 51.508,13.1 51.625,12.64 51.876,12.202 51.907,12.0 51.841,11.208 52.38,11.07 52.464,11.128 52.483,12.244 52.586,13.309 52.657,13.548 52.698,14.026 52.583,14.6
EDWW-MAR|52.73,11.095 52.998,11.135 53.348,11.416 53.581,11.158 54.14,11.26 54.45,12.0 54.917,12.85 54.917,13.761 54.667,14.325 54.127,14.255 54.126,14.201 53.617,14.3 53.55,14.383 53.25,14.433 53.05,14.333 52.967,14.167 52.85,14.15 52.75,14.383 52.583,14.6 52.433,14.567 52.3,14.583 52.25,14.7 52.15,14.683 52.083,14.75 51.933,14.717 51.833,14.617 51.633,14.767 51.508,13.75 51.508,13.1 51.625,12.64 51.876,12.202 51.907,12.0 51.841,11.208 52.38,11.07 52.73,11.095
EDWW-MRZ|52.73,11.095 52.998,11.135 53.348,11.416 53.581,11.158 54.14,11.26 54.45,12.0 54.917,12.85 54.917,13.761 54.667,14.325 54.127,14.255 54.126,14.201 53.617,14.3 53.55,14.383 53.25,14.433 53.05,14.333 52.967,14.167 52.85,14.15 52.75,14.383 52.583,14.6 52.698,14.026 52.657,13.548 52.586,13.309 52.483,12.244 52.464,11.128 52.38,11.07 52.73,11.095
